Process, Parameter, Value
QUERY-EXEC | loop-1 | g7-q5a, END, 2024-01-26 02:15:38.596690+00
QUERY-EXEC | loop-1 | g7-q5a, EXECTIME, d:h:m:s.ms | 0:0:30:0.64
QUERY-EXEC | loop-1 | h8-q5b, START, 2024-01-26 02:15:41.604175+00
QUERY-EXEC | loop-1 | h8-q5b, END, 2024-01-26 02:20:21.107047+00
QUERY-EXEC | loop-1 | h8-q5b, EXECTIME, d:h:m:s.ms | 0:0:4:39.502
QUERY-EXEC | loop-1 | i9-q6, START, 2024-01-26 02:20:24.114649+00
QUERY-EXEC | loop-1 | i9-q6, END, 2024-01-26 02:50:40.898926+00
QUERY-EXEC | loop-1 | i9-q6, EXECTIME, d:h:m:s.ms | 0:0:30:16.784
QUERY-EXEC | loop-1 | j10-q7, START, 2024-01-26 02:50:43.906413+00
QUERY-EXEC | loop-1 | j10-q7, END, 2024-01-26 03:20:44.102445+00
QUERY-EXEC | loop-1 | j10-q7, EXECTIME, d:h:m:s.ms | 0:0:30:0.196
QUERY-EXEC | loop-1 | k11-q8, START, 2024-01-26 03:20:47.110161+00
QUERY-EXEC | loop-1 | k11-q8, END, 2024-01-26 03:20:47.573651+00
QUERY-EXEC | loop-1 | k11-q8, EXECTIME, d:h:m:s.ms | 0:0:0:0.463
QUERY-EXEC | loop-1 | l12-q9, START, 2024-01-26 03:20:50.581266+00
QUERY-EXEC | loop-1 | l12-q9, END, 2024-01-26 03:20:51.768135+00
QUERY-EXEC | loop-1 | l12-q9, EXECTIME, d:h:m:s.ms | 0:0:0:1.186
QUERY-EXEC | loop-1 | m13-q10, START, 2024-01-26 03:20:54.775917+00
QUERY-EXEC | loop-1 | m13-q10, END, 2024-01-26 03:20:55.307501+00
QUERY-EXEC | loop-1 | m13-q10, EXECTIME, d:h:m:s.ms | 0:0:0:0.531
QUERY-EXEC | loop-1 | n14-q11, START, 2024-01-26 03:20:58.315186+00
QUERY-EXEC | loop-1 | n14-q11, END, 2024-01-26 03:20:58.446688+00
QUERY-EXEC | loop-1 | n14-q11, EXECTIME, d:h:m:s.ms | 0:0:0:0.131
QUERY-EXEC | loop-1 | o15-q12a, START, 2024-01-26 03:21:01.454299+00
QUERY-EXEC | loop-1 | o15-q12a, END, 2024-01-26 03:21:01.909579+00
QUERY-EXEC | loop-1 | o15-q12a, EXECTIME, d:h:m:s.ms | 0:0:0:0.455
QUERY-EXEC | loop-1 | p16-q12b, START, 2024-01-26 03:21:04.917205+00
QUERY-EXEC | loop-1 | p16-q12b, END, 2024-01-26 03:21:05.256729+00
QUERY-EXEC | loop-1 | p16-q12b, EXECTIME, d:h:m:s.ms | 0:0:0:0.339
QUERY-EXEC | loop-1 | q17-q12c, START, 2024-01-26 03:21:08.264254+00
QUERY-EXEC | loop-1 | q17-q12c, END, 2024-01-26 03:21:08.335733+00
QUERY-EXEC | loop-1 | q17-q12c, EXECTIME, d:h:m:s.ms | 0:0:0:0.71
QUERY-PENALTY | loop-1 | i9-q6.sql, PENALTY-TIME, 3600000.000 ms
QUERY-PENALTY | loop-1 | g7-q5a.sql, PENALTY-TIME, 3600000.000 ms
QUERY-PENALTY | loop-1 | f6-q4.sql, PENALTY-TIME, 3600000.000 ms
QUERY-PENALTY | loop-1 | j10-q7.sql, PENALTY-TIME, 3600000.000 ms
RUNQUERIES, END, 2024-01-26 03:21:08.391879+00
RUNQUERIES, EXECTIME, d:h:m:s.ms | 0:2:11:23.267
CALCPERFORMANCE, START, 2024-01-26 03:21:08.399474+00
CALCPERFORMANCE, END, 2024-01-26 03:21:08.413772+00
CALCPERFORMANCE, EXECTIME, d:h:m:s.ms | 0:0:0:0.14
MEASUREMENT, END, 2024-01-26 03:21:08.421261+00
MEASUREMENT, EXECTIME, d:h:m:s.ms | 0:2:11:40.375
